,id,label,sentence1
7458,26.0,None,"From LOCATION1 safety ( at the Trafalgar Square end of the LOCATION2 ) you can cross the Thames on the Hungerford foot bridge and stroll along the banks ; there 's also the London Eye there , but you 'd probably need more time to get tickets and take a flight on it"
7459,26.0,None,"From LOCATION1 transit location ( at the Trafalgar Square end of the LOCATION2 ) you can cross the Thames on the Hungerford foot bridge and stroll along the banks ; there 's also the London Eye there , but you 'd probably need more time to get tickets and take a flight on it"
7460,2700.0,Positive,"I would have said LOCATION2 and LOCATION1 general are obviously very nice , but hardly affordable"
7461,2700.0,Negative,"I would have said LOCATION2 and LOCATION1 price are obviously very nice , but hardly affordable"
7464,2701.0,Negative,"But avoid the immediate areas around LHR , inc ; LOCATION1 general , LOCATION2 ,"
7468,2702.0,Negative,Avoid LOCATION2 and LOCATION1 general because there 's alot of crime in these areas
7470,2702.0,Negative,Avoid LOCATION2 and LOCATION1 safety because there 's alot of crime in these areas
7472,2703.0,Positive,We 're temporarily in the LOCATION2/LOCATION1 general area and we really like it
7479,2704.0,Positive,The trains are great from South London and go very regularly into LOCATION2 and LOCATION1 transit location
7482,2705.0,Positive,I live close to LOCATION1 safety and LOCATION2 and feel perfectly safe
7484,2706.0,Positive,"Try LOCATION1 general , LOCATION2"
7489,2707.0,Negative,LOCATION2 is quite funky - you wo n't get anywhere closer to LOCATION1 price for your budget
7492,2708.0,Negative,"Avoid LOCATION1 general , near LOCATION2 is very nice to live ,"
7498,2709.0,Positive,I felt safest in LOCATION1 safety and LOCATION2
7502,270.0,Positive,I 've been LOCATION1 safety a few times and I 've never been bothered
7504,2710.0,None,LOCATION1 general and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife
7505,2710.0,None,LOCATION1 price and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife
7506,2710.0,None,LOCATION1 safety and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife
7507,2710.0,None,LOCATION1 transit location and LOCATION2 are without doubt the coolest places to live in London at the moment with the most happening nightlife
7508,2711.0,Positive,Alternatively move to somewhere like LOCATION2 ro LOCATION1 general which isnt London but is still within 30 minutes
7511,2711.0,Positive,Alternatively move to somewhere like LOCATION2 ro LOCATION1 transit location which isnt London but is still within 30 minutes
7512,2712.0,Negative,I really only know to stay away from LOCATION1 general and LOCATION2
7517,2713.0,Positive,"If you want something cheaper then look at the LOCATION2 , LOCATION1 price"
7520,2714.0,Positive,I 'd recommend LOCATION2 or LOCATION1 general
7525,2715.0,Negative,I ca n't afford to live in somewhere like LOCATION1 price but I do n't wan na live in a dump like LOCATION2
7528,2716.0,Positive,There are also the LOCATION1 general and LOCATION2 areas where you might find some streets that are not too bad
7532,2717.0,None,The big shopping centres are also worth a look - Westfield at either LOCATION1 general or LOCATION2
7533,2717.0,None,The big shopping centres are also worth a look - Westfield at either LOCATION1 price or LOCATION2
7534,2717.0,None,The big shopping centres are also worth a look - Westfield at either LOCATION1 safety or LOCATION2
7535,2717.0,None,The big shopping centres are also worth a look - Westfield at either LOCATION1 transit location or LOCATION2
7536,2718.0,Positive,"You 'd be better off looking further out , say down LOCATION2/LOCATION1 general way"
7539,2718.0,Negative,"You 'd be better off looking further out , say down LOCATION2/LOCATION1 transit location way"
7540,2719.0,Positive,"Areas such as LOCATION1 general and LOCATION2 are near the MI and either tube lines and are very nice areas , semi-rural in parts"
7543,2719.0,Positive,"Areas such as LOCATION1 transit location and LOCATION2 are near the MI and either tube lines and are very nice areas , semi-rural in parts"
7546,271.0,Positive,I used to live in LOCATION1 safety which also has a bad reputation but I never had any trouble despite coming home alone very late at night ( 1-2am )
7548,2720.0,Positive,I recommend LOCATION1 general or perhaps LOCATION2
7552,2721.0,Positive,"LOCATION2 is also a nice place to live , and being on the outskirts of London , will be cheaper than most areas of London LOCATION1 general is such an amazing place , nothing like the centre of London"
7556,2722.0,Positive,"LOCATION1 general like LOCATION2 is a very desirable area full of character and atmosphere , but the property in these area 's are very expensive"
7557,2722.0,Negative,"LOCATION1 price like LOCATION2 is a very desirable area full of character and atmosphere , but the property in these area 's are very expensive"
7560,2723.0,None,LOCATION1/LOCATION2 general have become the more trendy going out districts in the last 10 years
7561,2723.0,None,LOCATION1/LOCATION2 price have become the more trendy going out districts in the last 10 years
7562,2723.0,None,LOCATION1/LOCATION2 safety have become the more trendy going out districts in the last 10 years
7563,2723.0,None,LOCATION1/LOCATION2 transit location have become the more trendy going out districts in the last 10 years
7566,2724.0,Positive,I feel that the LOCATION1 safety area is pretty safe I have lived in E9 LOCATION2 and loved it
7571,2725.0,Negative,"LOCATION1 transit location and LOCATION2 are residential , but further out"
7572,2726.0,Negative,I would stay away from LOCATION1 general and LOCATION2 area 's as many parts are very run down and deprived
7576,2727.0,None,for a supermarket you can go to LOCATION1 general or LOCATION2
7577,2727.0,None,for a supermarket you can go to LOCATION1 price or LOCATION2
7578,2727.0,None,for a supermarket you can go to LOCATION1 safety or LOCATION2
7579,2727.0,None,for a supermarket you can go to LOCATION1 transit location or LOCATION2
7580,2728.0,Negative,LOCATION2 is mainly fine although the part of it known a LOCATION1 general is not great
7584,2729.0,Positive,LOCATION1 general is a lovely area and LOCATION2 is not bad either
7588,272.0,None,"Time will tell if that happens LOCATION1 general was originally designated as part of Essex , before the London Boroughs came into being"
7589,272.0,None,"Time will tell if that happens LOCATION1 price was originally designated as part of Essex , before the London Boroughs came into being"
7590,272.0,None,"Time will tell if that happens LOCATION1 safety was originally designated as part of Essex , before the London Boroughs came into being"
7591,272.0,None,"Time will tell if that happens LOCATION1 transit location was originally designated as part of Essex , before the London Boroughs came into being"
7592,2730.0,Positive,LOCATION1 general and LOCATION2 are good
7599,2731.0,Negative,"Another area you might look at too is LOCATION1 transit location which has most of the same qualities , but the journey to Gatwick will be longer from there Yeah , east LOCATION2 is fairly accessible to London"
7600,2732.0,Positive,LOCATION1/LOCATION2 general is OK though No
7605,2733.0,Negative,Rich people live in LOCATION1 price or LOCATION2
7609,2734.0,Negative,"The LOCATION1/LOCATION2 price area is very expensive , probably the most expensive in London"
7612,2735.0,Positive,Try and stick to areas by LOCATION2 and LOCATION1 general tube stations as they tend to be better
7617,2736.0,Negative,as for LOCATION2 and LOCATION1 price i normally avoid it full of tourists and over priced
7620,2737.0,None,LOCATION1/LOCATION2 general : The area of delicious Indian food
7621,2737.0,None,LOCATION1/LOCATION2 price : The area of delicious Indian food
7622,2737.0,None,LOCATION1/LOCATION2 safety : The area of delicious Indian food
7623,2737.0,None,LOCATION1/LOCATION2 transit location : The area of delicious Indian food
7625,2738.0,Negative,If you have a little more money look at LOCATION1 price or LOCATION2
7628,2739.0,Positive,"LOCATION1 general and LOCATION2 are good if you want more of a London vibe , though they are slightly more dangerous"
7630,2739.0,Negative,"LOCATION1 safety and LOCATION2 are good if you want more of a London vibe , though they are slightly more dangerous"
7632,273.0,None,) I should mention that the area on the LOCATION1 general side of LOCATION1 is generally a bit quieter and leafier
7633,273.0,None,) I should mention that the area on the LOCATION1 price side of LOCATION1 is generally a bit quieter and leafier
7634,273.0,None,) I should mention that the area on the LOCATION1 safety side of LOCATION1 is generally a bit quieter and leafier
7635,273.0,None,) I should mention that the area on the LOCATION1 transit location side of LOCATION1 is generally a bit quieter and leafier
7637,2740.0,Positive,LOCATION1 price and LOCATION2 are also good areas for cheaper flats
7640,2741.0,Negative,"Like with LOCATION1 general , property with a LOCATION2 postcode is not terribly overpriced , because it 's widely perceived not to be a fashionable area"
7641,2741.0,Positive,"Like with LOCATION1 price , property with a LOCATION2 postcode is not terribly overpriced , because it 's widely perceived not to be a fashionable area"
7646,2742.0,Negative,"It depends what you mean by bad , even LOCATION2 and LOCATION1 safety have areas I am wary of at night for safety reasons"
7648,2743.0,Positive,LOCATION1 general in Kent or LOCATION2 in Kent might be worth a look
7652,2744.0,None,"The LOCATION2/LOCATION1 general area in South London is really lively ; loads of bars , pubs and restaurants and open spaces as well for the summer"
7653,2744.0,None,"The LOCATION2/LOCATION1 price area in South London is really lively ; loads of bars , pubs and restaurants and open spaces as well for the summer"
7654,2744.0,None,"The LOCATION2/LOCATION1 safety area in South London is really lively ; loads of bars , pubs and restaurants and open spaces as well for the summer"
7655,2744.0,None,"The LOCATION2/LOCATION1 transit location area in South London is really lively ; loads of bars , pubs and restaurants and open spaces as well for the summer"
7656,2745.0,Positive,LOCATION1 general and LOCATION2 happen to be two of my most favourite places in London
7662,2746.0,Negative,LOCATION2 and LOCATION1 safety are also really rough in areas
7664,2747.0,None,I prefer to live in an area where there are more English people ( like where I live now in LOCATION2 ) or where there are a variety of different cultures ( like LOCATION1 general )
7665,2747.0,None,I prefer to live in an area where there are more English people ( like where I live now in LOCATION2 ) or where there are a variety of different cultures ( like LOCATION1 price )
7666,2747.0,None,I prefer to live in an area where there are more English people ( like where I live now in LOCATION2 ) or where there are a variety of different cultures ( like LOCATION1 safety )
7667,2747.0,None,I prefer to live in an area where there are more English people ( like where I live now in LOCATION2 ) or where there are a variety of different cultures ( like LOCATION1 transit location )
7668,2748.0,Positive,"belgravia- a fashionable residential LOCATION1southwest general of London , LOCATION2 is a nice , safe , posh arty area"
