	id	label	sentence1
9344	946	Negative	service We only ordered desserts and drinks, but no refills were offered.
9345	697	None	price Saul is the best restaurant on Smith Street and in Brooklyn.
9346	697	Positive	anecdotes Saul is the best restaurant on Smith Street and in Brooklyn.
9347	697	None	food Saul is the best restaurant on Smith Street and in Brooklyn.
9348	697	None	ambience Saul is the best restaurant on Smith Street and in Brooklyn.
9349	697	None	service Saul is the best restaurant on Smith Street and in Brooklyn.
9350	452	None	price Waiters are slow but sweet.
9351	452	None	anecdotes Waiters are slow but sweet.
9352	452	None	food Waiters are slow but sweet.
9353	452	None	ambience Waiters are slow but sweet.
9355	303	None	price I have been here a few times for dinner, once for brunch and twice for lunch.
9357	303	None	food I have been here a few times for dinner, once for brunch and twice for lunch.
9358	303	None	ambience I have been here a few times for dinner, once for brunch and twice for lunch.
9359	303	None	service I have been here a few times for dinner, once for brunch and twice for lunch.
9360	549	None	price We went to Ino for Valentines.
9362	549	None	food We went to Ino for Valentines.
9363	549	None	ambience We went to Ino for Valentines.
9364	549	None	service We went to Ino for Valentines.
9365	982	None	price the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.
9366	982	None	anecdotes the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.
9367	982	Positive	food the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.
9368	982	None	ambience the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.
9369	982	None	service the real kicker of the menu, however, is the beef cubes or the chicken with chili and lemon grass.
9370	3354	None	price It was good, but was not what I thought it would be.
9372	3354	None	food It was good, but was not what I thought it would be.
9373	3354	None	ambience It was good, but was not what I thought it would be.
9374	3354	None	service It was good, but was not what I thought it would be.
9375	1323	None	price The music is the best among all the Indian restaurants I have visited.
9376	1323	None	anecdotes The music is the best among all the Indian restaurants I have visited.
9377	1323	None	food The music is the best among all the Indian restaurants I have visited.
9378	1323	Positive	ambience The music is the best among all the Indian restaurants I have visited.
9379	1323	None	service The music is the best among all the Indian restaurants I have visited.
9380	2899	None	price The bread and lamb chops I had before the meal were quite good, however.
9381	2899	None	anecdotes The bread and lamb chops I had before the meal were quite good, however.
9382	2899	Positive	food The bread and lamb chops I had before the meal were quite good, however.
9383	2899	None	ambience The bread and lamb chops I had before the meal were quite good, however.
9384	2899	None	service The bread and lamb chops I had before the meal were quite good, however.
9385	1831	None	price He always says, I don't have customers.
9387	1831	None	food He always says, I don't have customers.
9388	1831	None	ambience He always says, I don't have customers.
9389	1831	None	service He always says, I don't have customers.
9390	584	None	price Rao's has the best service and atmosphere in NYC.
9391	584	None	anecdotes Rao's has the best service and atmosphere in NYC.
9392	584	None	food Rao's has the best service and atmosphere in NYC.
9393	584	Positive	ambience Rao's has the best service and atmosphere in NYC.
9394	584	Positive	service Rao's has the best service and atmosphere in NYC.
9395	2906	None	price instead ordered an ice cold beer which to me works with indian.
9397	2906	None	food instead ordered an ice cold beer which to me works with indian.
9398	2906	None	ambience instead ordered an ice cold beer which to me works with indian.
9399	2906	None	service instead ordered an ice cold beer which to me works with indian.
9400	3645	None	price Good for dates or with friends.
9401	3645	Positive	anecdotes Good for dates or with friends.
9402	3645	None	food Good for dates or with friends.
9403	3645	None	ambience Good for dates or with friends.
9404	3645	None	service Good for dates or with friends.
9405	3048	None	price They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.
9406	3048	None	anecdotes They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.
9407	3048	None	food They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.
9408	3048	None	ambience They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.
9409	3048	Negative	service They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.
9410	1322	None	price one of the best Chicken Tikka Masala.
9411	1322	None	anecdotes one of the best Chicken Tikka Masala.
9412	1322	Positive	food one of the best Chicken Tikka Masala.
9413	1322	None	ambience one of the best Chicken Tikka Masala.
9414	1322	None	service one of the best Chicken Tikka Masala.
9415	2089	None	price Excellent dumplings served amid clean, chic decor.
9416	2089	None	anecdotes Excellent dumplings served amid clean, chic decor.
9417	2089	Positive	food Excellent dumplings served amid clean, chic decor.
9418	2089	Positive	ambience Excellent dumplings served amid clean, chic decor.
9419	2089	None	service Excellent dumplings served amid clean, chic decor.
9420	184	None	price The kitchen however, is almost always slow.
9421	184	None	anecdotes The kitchen however, is almost always slow.
9422	184	None	food The kitchen however, is almost always slow.
9423	184	None	ambience The kitchen however, is almost always slow.
9424	184	Negative	service The kitchen however, is almost always slow.
9425	3697	None	price The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.
9426	3697	None	anecdotes The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.
9427	3697	Positive	food The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.
9428	3697	None	ambience The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.
9429	3697	None	service The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.
9430	2364	None	price Cute place, nice wait staff but would never go there again.
9431	2364	None	anecdotes Cute place, nice wait staff but would never go there again.
9432	2364	None	food Cute place, nice wait staff but would never go there again.
9433	2364	Positive	ambience Cute place, nice wait staff but would never go there again.
9434	2364	Positive	service Cute place, nice wait staff but would never go there again.
9435	1573	None	price We had a good time.
9436	1573	Positive	anecdotes We had a good time.
